subj,object_response,category,condition,imagename
PIRL,clock,clock,5,0055_lp_dnn_5_clock_10_n04548280_9144.png
PIRL,bottle,bottle,0,0056_lp_dnn_0_bottle_10_n04591713_2680.png
PIRL,knife,cat,3,0057_lp_dnn_3_cat_10_n02123045_1596.png
PIRL,clock,cat,10,0058_lp_dnn_10_cat_10_n02123597_19450.png
PIRL,knife,chair,15,0059_lp_dnn_15_chair_10_n03376595_3462.png
PIRL,bottle,bottle,3,0060_lp_dnn_3_bottle_10_n04591713_3683.png
PIRL,clock,clock,7,0061_lp_dnn_7_clock_10_n03196217_4309.png
PIRL,knife,bear,15,0062_lp_dnn_15_bear_10_n02134084_4923.png
PIRL,chair,chair,1,0063_lp_dnn_1_chair_10_n04429376_5238.png
PIRL,car,clock,0,0064_lp_dnn_0_clock_10_n03196217_2414.png
PIRL,bear,bird,3,0065_lp_dnn_3_bird_10_n01797886_2711.png
PIRL,knife,truck,15,0066_lp_dnn_15_truck_10_n04467665_68463.png
PIRL,truck,truck,0,0067_lp_dnn_0_truck_10_n03417042_10099.png
PIRL,knife,bear,10,0068_lp_dnn_10_bear_10_n02134418_3793.png
PIRL,knife,bottle,10,0069_lp_dnn_10_bottle_10_n03937543_9524.png
PIRL,dog,cat,3,0070_lp_dnn_3_cat_10_n02123394_1038.png
PIRL,knife,dog,5,0071_lp_dnn_5_dog_10_n02110185_7886.png
PIRL,clock,clock,3,0072_lp_dnn_3_clock_10_n02708093_4912.png
PIRL,knife,dog,15,0073_lp_dnn_15_dog_10_n02108422_932.png
PIRL,truck,truck,0,0074_lp_dnn_0_truck_10_n04467665_18621.png
PIRL,truck,truck,1,0075_lp_dnn_1_truck_10_n04467665_50932.png
PIRL,dog,dog,1,0076_lp_dnn_1_dog_10_n02102480_7293.png
PIRL,bottle,bottle,1,0077_lp_dnn_1_bottle_10_n04591713_4764.png
PIRL,clock,clock,15,0078_lp_dnn_15_clock_10_n02708093_274.png
PIRL,oven,bottle,5,0079_lp_dnn_5_bottle_10_n04557648_29772.png
PIRL,oven,car,15,0080_lp_dnn_15_car_10_n03100240_22499.png
PIRL,clock,clock,3,0081_lp_dnn_3_clock_10_n02708093_6252.png
PIRL,knife,airplane,10,0082_lp_dnn_10_airplane_10_n02690373_5427.png
PIRL,knife,dog,15,0083_lp_dnn_15_dog_10_n02107142_46045.png
PIRL,clock,bicycle,3,0085_lp_dnn_3_bicycle_10_n03792782_12421.png
PIRL,airplane,airplane,0,0086_lp_dnn_0_airplane_10_n02690373_1310.png
PIRL,bottle,oven,15,0087_lp_dnn_15_oven_10_n04111531_8793.png
PIRL,knife,airplane,5,0088_lp_dnn_5_airplane_10_n02690373_633.png
PIRL,knife,clock,5,0089_lp_dnn_5_clock_10_n02708093_2307.png
PIRL,oven,oven,10,0090_lp_dnn_10_oven_10_n04111531_13795.png
PIRL,boat,boat,3,0091_lp_dnn_3_boat_10_n03662601_1427.png
PIRL,oven,boat,5,0092_lp_dnn_5_boat_10_n04612504_15944.png
PIRL,knife,elephant,7,0094_lp_dnn_7_elephant_10_n02504458_1848.png
PIRL,oven,oven,5,0095_lp_dnn_5_oven_10_n04111531_4155.png
PIRL,car,car,0,0096_lp_dnn_0_car_10_n03100240_8327.png
PIRL,chair,chair,0,0097_lp_dnn_0_chair_10_n04429376_24319.png
PIRL,chair,chair,3,0098_lp_dnn_3_chair_10_n03376595_5112.png
PIRL,cat,cat,1,0099_lp_dnn_1_cat_10_n02124075_2268.png
PIRL,elephant,boat,3,0100_lp_dnn_3_boat_10_n04273569_1137.png
PIRL,chair,chair,1,0101_lp_dnn_1_chair_10_n02791124_15383.png
PIRL,knife,clock,15,0102_lp_dnn_15_clock_10_n04548280_8998.png
PIRL,dog,dog,0,0103_lp_dnn_0_dog_10_n02097047_2800.png
PIRL,knife,bicycle,15,0104_lp_dnn_15_bicycle_10_n03792782_18294.png
PIRL,elephant,elephant,0,0105_lp_dnn_0_elephant_10_n02504013_24486.png
PIRL,bottle,airplane,7,0106_lp_dnn_7_airplane_10_n02690373_2923.png
PIRL,airplane,airplane,3,0107_lp_dnn_3_airplane_10_n02690373_15392.png
PIRL,oven,oven,5,0108_lp_dnn_5_oven_10_n04111531_6080.png
PIRL,clock,bear,15,0109_lp_dnn_15_bear_10_n02134084_22736.png
PIRL,knife,knife,1,0110_lp_dnn_1_knife_10_n03041632_33326.png
PIRL,oven,bicycle,7,0113_lp_dnn_7_bicycle_10_n03792782_5416.png
PIRL,knife,knife,7,0114_lp_dnn_7_knife_10_n03041632_25772.png
PIRL,knife,bicycle,10,0115_lp_dnn_10_bicycle_10_n03792782_7108.png
PIRL,chair,chair,0,0116_lp_dnn_0_chair_10_n03376595_1981.png
PIRL,oven,oven,15,0117_lp_dnn_15_oven_10_n04111531_6508.png
PIRL,bottle,bird,15,0118_lp_dnn_15_bird_10_n01843383_2843.png
PIRL,knife,cat,5,0119_lp_dnn_5_cat_10_n02123597_5887.png
PIRL,bird,bird,1,0121_lp_dnn_1_bird_10_n01530575_10332.png
PIRL,bottle,elephant,15,0122_lp_dnn_15_elephant_10_n02504013_5887.png
PIRL,knife,cat,3,0123_lp_dnn_3_cat_10_n02124075_8693.png
PIRL,oven,boat,15,0124_lp_dnn_15_boat_10_n04612504_26151.png
PIRL,oven,cat,7,0125_lp_dnn_7_cat_10_n02125311_53412.png
PIRL,oven,knife,7,0126_lp_dnn_7_knife_10_n03041632_46914.png
PIRL,knife,bicycle,15,0127_lp_dnn_15_bicycle_10_n03792782_5629.png
PIRL,dog,dog,3,0129_lp_dnn_3_dog_10_n02101006_5024.png
PIRL,knife,oven,15,0130_lp_dnn_15_oven_10_n04111531_2350.png
PIRL,knife,airplane,7,0131_lp_dnn_7_airplane_10_n02690373_4839.png
PIRL,bottle,car,5,0132_lp_dnn_5_car_10_n03100240_2075.png
PIRL,knife,cat,5,0133_lp_dnn_5_cat_10_n02123159_3729.png
PIRL,oven,knife,10,0134_lp_dnn_10_knife_10_n03041632_3079.png
PIRL,bottle,elephant,15,0135_lp_dnn_15_elephant_10_n02504013_2052.png
PIRL,oven,keyboard,15,0137_lp_dnn_15_keyboard_10_n03085013_7955.png
PIRL,bottle,cat,10,0139_lp_dnn_10_cat_10_n02125311_44401.png
PIRL,knife,airplane,10,0140_lp_dnn_10_airplane_10_n02690373_10657.png
PIRL,bear,bird,5,0141_lp_dnn_5_bird_10_n02025239_7919.png
PIRL,clock,keyboard,5,0144_lp_dnn_5_keyboard_10_n04505470_4371.png
PIRL,keyboard,keyboard,0,0145_lp_dnn_0_keyboard_10_n03085013_14237.png
PIRL,clock,clock,0,0146_lp_dnn_0_clock_10_n03196217_6163.png
PIRL,knife,chair,15,0147_lp_dnn_15_chair_10_n02791124_3857.png
PIRL,truck,truck,0,0149_lp_dnn_0_truck_10_n04467665_17101.png
PIRL,chair,chair,1,0150_lp_dnn_1_chair_10_n04429376_19354.png
PIRL,knife,knife,0,0151_lp_dnn_0_knife_10_n03041632_42156.png
PIRL,car,car,1,0152_lp_dnn_1_car_10_n04285008_39.png
PIRL,boat,boat,1,0153_lp_dnn_1_boat_10_n03662601_1319.png
PIRL,oven,truck,7,0154_lp_dnn_7_truck_10_n03796401_4119.png
PIRL,knife,bottle,15,0155_lp_dnn_15_bottle_10_n03937543_2333.png
PIRL,bottle,bottle,3,0156_lp_dnn_3_bottle_10_n04591713_7134.png
PIRL,dog,dog,0,0157_lp_dnn_0_dog_10_n02107312_3673.png
PIRL,oven,oven,3,0158_lp_dnn_3_oven_10_n04111531_8373.png
PIRL,truck,car,3,0159_lp_dnn_3_car_10_n03100240_13707.png
PIRL,chair,chair,1,0160_lp_dnn_1_chair_10_n02791124_241.png
PIRL,bottle,airplane,7,0161_lp_dnn_7_airplane_10_n02690373_5628.png
PIRL,keyboard,keyboard,7,0163_lp_dnn_7_keyboard_10_n04505470_4501.png
PIRL,bird,bird,1,0164_lp_dnn_1_bird_10_n02033041_11415.png
PIRL,knife,knife,1,0165_lp_dnn_1_knife_10_n03041632_6446.png
PIRL,bird,bird,0,0166_lp_dnn_0_bird_10_n02011460_3892.png
PIRL,cat,cat,1,0167_lp_dnn_1_cat_10_n02125311_3174.png
PIRL,knife,dog,10,0168_lp_dnn_10_dog_10_n02088364_7448.png
PIRL,cat,cat,1,0169_lp_dnn_1_cat_10_n02123394_4299.png
PIRL,bottle,keyboard,15,0170_lp_dnn_15_keyboard_10_n03085013_23731.png
PIRL,knife,knife,5,0171_lp_dnn_5_knife_10_n03041632_29285.png
PIRL,keyboard,keyboard,0,0172_lp_dnn_0_keyboard_10_n03085013_12164.png
PIRL,oven,bird,5,0173_lp_dnn_5_bird_10_n01582220_9023.png
PIRL,knife,bottle,3,0174_lp_dnn_3_bottle_10_n03983396_12728.png
PIRL,knife,dog,7,0175_lp_dnn_7_dog_10_n02111277_50807.png
PIRL,knife,boat,5,0176_lp_dnn_5_boat_10_n04273569_2037.png
PIRL,knife,boat,10,0178_lp_dnn_10_boat_10_n03662601_12034.png
PIRL,knife,airplane,15,0179_lp_dnn_15_airplane_10_n02690373_5845.png
PIRL,oven,truck,5,0180_lp_dnn_5_truck_10_n03417042_12128.png
PIRL,knife,keyboard,10,0181_lp_dnn_10_keyboard_10_n03085013_2432.png
PIRL,clock,chair,5,0182_lp_dnn_5_chair_10_n03376595_9692.png
PIRL,elephant,chair,3,0183_lp_dnn_3_chair_10_n03376595_12583.png
PIRL,bear,bear,0,0184_lp_dnn_0_bear_10_n02133161_2135.png
PIRL,bottle,airplane,10,0185_lp_dnn_10_airplane_10_n02690373_5176.png
PIRL,elephant,elephant,0,0186_lp_dnn_0_elephant_10_n02504013_10990.png
PIRL,bottle,boat,10,0187_lp_dnn_10_boat_10_n02951358_3155.png
PIRL,knife,knife,1,0188_lp_dnn_1_knife_10_n03041632_2644.png
PIRL,bottle,airplane,5,0189_lp_dnn_5_airplane_10_n02690373_5184.png
PIRL,chair,chair,0,0190_lp_dnn_0_chair_10_n04099969_16161.png
PIRL,oven,boat,10,0191_lp_dnn_10_boat_10_n03344393_5343.png
PIRL,oven,oven,0,0192_lp_dnn_0_oven_10_n04111531_15052.png
PIRL,knife,bicycle,15,0193_lp_dnn_15_bicycle_10_n02835271_317.png
PIRL,bird,bird,0,0194_lp_dnn_0_bird_10_n02002556_15721.png
PIRL,oven,chair,5,0195_lp_dnn_5_chair_10_n03376595_11280.png
PIRL,oven,keyboard,3,0196_lp_dnn_3_keyboard_10_n04505470_4621.png
PIRL,bottle,boat,7,0197_lp_dnn_7_boat_10_n03662601_6042.png
PIRL,dog,dog,1,0198_lp_dnn_1_dog_10_n02086646_2810.png
PIRL,bottle,elephant,15,0199_lp_dnn_15_elephant_10_n02504458_7835.png
PIRL,oven,cat,15,0200_lp_dnn_15_cat_10_n02123159_6281.png
PIRL,knife,knife,5,0201_lp_dnn_5_knife_10_n03041632_1661.png
PIRL,clock,clock,1,0202_lp_dnn_1_clock_10_n02708093_2806.png
PIRL,boat,boat,1,0203_lp_dnn_1_boat_10_n04273569_1201.png
PIRL,bottle,chair,7,0206_lp_dnn_7_chair_10_n04099969_34325.png
PIRL,truck,truck,0,0207_lp_dnn_0_truck_10_n04467665_71305.png
PIRL,knife,boat,5,0208_lp_dnn_5_boat_10_n03344393_5916.png
PIRL,knife,car,7,0209_lp_dnn_7_car_10_n02814533_28783.png
PIRL,knife,boat,15,0210_lp_dnn_15_boat_10_n03662601_16825.png
PIRL,dog,dog,0,0211_lp_dnn_0_dog_10_n02100583_10960.png
PIRL,knife,elephant,10,0212_lp_dnn_10_elephant_10_n02504458_4587.png
PIRL,bottle,bottle,10,0213_lp_dnn_10_bottle_10_n03983396_12670.png
PIRL,chair,bicycle,3,0214_lp_dnn_3_bicycle_10_n02835271_18205.png
PIRL,knife,keyboard,10,0216_lp_dnn_10_keyboard_10_n03085013_4374.png
PIRL,clock,clock,3,0217_lp_dnn_3_clock_10_n03196217_3086.png
PIRL,bottle,clock,15,0218_lp_dnn_15_clock_10_n04548280_254.png
PIRL,bottle,bicycle,15,0219_lp_dnn_15_bicycle_10_n02835271_21707.png
PIRL,knife,bird,15,0220_lp_dnn_15_bird_10_n01819313_6340.png
PIRL,oven,bicycle,5,0221_lp_dnn_5_bicycle_10_n02835271_10556.png
PIRL,oven,chair,15,0222_lp_dnn_15_chair_10_n04099969_3312.png
PIRL,bottle,car,15,0223_lp_dnn_15_car_10_n04285008_2781.png
PIRL,clock,clock,3,0224_lp_dnn_3_clock_10_n04548280_21263.png
PIRL,knife,car,15,0225_lp_dnn_15_car_10_n02814533_9785.png
PIRL,truck,truck,0,0226_lp_dnn_0_truck_10_n03417042_24100.png
PIRL,knife,dog,15,0227_lp_dnn_15_dog_10_n02091244_10926.png
PIRL,bottle,bear,10,0229_lp_dnn_10_bear_10_n02134418_1311.png
PIRL,knife,bicycle,3,0230_lp_dnn_3_bicycle_10_n03792782_210.png
PIRL,bottle,cat,3,0231_lp_dnn_3_cat_10_n02123045_5371.png
PIRL,knife,boat,15,0232_lp_dnn_15_boat_10_n04612504_19111.png
PIRL,clock,clock,1,0233_lp_dnn_1_clock_10_n03196217_7836.png
PIRL,dog,dog,0,0234_lp_dnn_0_dog_10_n02086910_9742.png
PIRL,bottle,bottle,1,0235_lp_dnn_1_bottle_10_n03937543_4723.png
PIRL,oven,dog,5,0236_lp_dnn_5_dog_10_n02111129_6495.png
PIRL,knife,knife,1,0237_lp_dnn_1_knife_10_n03041632_3101.png
PIRL,cat,bear,0,0238_lp_dnn_0_bear_10_n02134084_7373.png
PIRL,knife,bird,7,0239_lp_dnn_7_bird_10_n02009229_11916.png
PIRL,oven,oven,7,0240_lp_dnn_7_oven_10_n04111531_14208.png
PIRL,bird,bird,3,0241_lp_dnn_3_bird_10_n01601694_20287.png
PIRL,knife,oven,15,0242_lp_dnn_15_oven_10_n04111531_5519.png
PIRL,car,car,1,0243_lp_dnn_1_car_10_n04285008_10893.png
PIRL,knife,clock,7,0245_lp_dnn_7_clock_10_n04548280_532.png
PIRL,keyboard,keyboard,0,0246_lp_dnn_0_keyboard_10_n04505470_73.png
PIRL,keyboard,bottle,10,0247_lp_dnn_10_bottle_10_n02823428_6766.png
PIRL,bottle,boat,15,0248_lp_dnn_15_boat_10_n02951358_26579.png
PIRL,bottle,dog,10,0249_lp_dnn_10_dog_10_n02085782_7651.png
PIRL,clock,clock,3,0250_lp_dnn_3_clock_10_n02708093_1747.png
PIRL,truck,truck,3,0251_lp_dnn_3_truck_10_n04467665_19645.png
PIRL,bottle,airplane,15,0252_lp_dnn_15_airplane_10_n02690373_17262.png
PIRL,elephant,elephant,0,0253_lp_dnn_0_elephant_10_n02504458_10428.png
PIRL,bottle,cat,7,0254_lp_dnn_7_cat_10_n02124075_9149.png
PIRL,knife,elephant,10,0255_lp_dnn_10_elephant_10_n02504013_7923.png
PIRL,cat,cat,3,0256_lp_dnn_3_cat_10_n02123394_4789.png
PIRL,clock,clock,5,0257_lp_dnn_5_clock_10_n03196217_2530.png
PIRL,airplane,airplane,5,0258_lp_dnn_5_airplane_10_n02690373_6992.png
PIRL,airplane,airplane,3,0259_lp_dnn_3_airplane_10_n02690373_5056.png
PIRL,bear,bear,1,0260_lp_dnn_1_bear_10_n02134418_2231.png
PIRL,bottle,truck,10,0261_lp_dnn_10_truck_10_n03796401_180.png
PIRL,dog,bicycle,3,0262_lp_dnn_3_bicycle_10_n02835271_3246.png
PIRL,truck,truck,3,0263_lp_dnn_3_truck_10_n03796401_599.png
PIRL,oven,oven,7,0264_lp_dnn_7_oven_10_n04111531_13862.png
PIRL,chair,oven,0,0265_lp_dnn_0_oven_10_n04111531_10420.png
PIRL,bottle,car,10,0266_lp_dnn_10_car_10_n03100240_15531.png
PIRL,bottle,dog,7,0267_lp_dnn_7_dog_10_n02099849_3128.png
PIRL,bottle,chair,5,0268_lp_dnn_5_chair_10_n02791124_3222.png
PIRL,keyboard,keyboard,5,0269_lp_dnn_5_keyboard_10_n04505470_8364.png
PIRL,clock,clock,0,0270_lp_dnn_0_clock_10_n04548280_9294.png
PIRL,bottle,bottle,7,0271_lp_dnn_7_bottle_10_n03937543_3358.png
PIRL,knife,knife,7,0272_lp_dnn_7_knife_10_n03041632_2058.png
PIRL,elephant,elephant,1,0273_lp_dnn_1_elephant_10_n02504458_5671.png
PIRL,knife,chair,10,0274_lp_dnn_10_chair_10_n02791124_6281.png
PIRL,oven,cat,15,0275_lp_dnn_15_cat_10_n02125311_44920.png
PIRL,airplane,airplane,5,0276_lp_dnn_5_airplane_10_n02690373_2981.png
PIRL,clock,knife,1,0277_lp_dnn_1_knife_10_n03041632_2468.png
PIRL,clock,clock,1,0278_lp_dnn_1_clock_10_n02708093_3605.png
PIRL,bicycle,bicycle,1,0279_lp_dnn_1_bicycle_10_n02835271_19019.png
PIRL,knife,keyboard,7,0280_lp_dnn_7_keyboard_10_n03085013_1188.png
PIRL,oven,oven,1,0281_lp_dnn_1_oven_10_n04111531_2715.png
PIRL,knife,keyboard,10,0282_lp_dnn_10_keyboard_10_n03085013_9533.png
PIRL,cat,cat,3,0283_lp_dnn_3_cat_10_n02123045_20366.png
PIRL,chair,chair,5,0284_lp_dnn_5_chair_10_n03376595_302.png
PIRL,bottle,cat,7,0285_lp_dnn_7_cat_10_n02123597_14267.png
PIRL,knife,dog,15,0286_lp_dnn_15_dog_10_n02098286_2582.png
PIRL,boat,boat,1,0287_lp_dnn_1_boat_10_n03344393_4001.png
PIRL,knife,bicycle,15,0288_lp_dnn_15_bicycle_10_n02835271_6122.png
PIRL,dog,dog,3,0289_lp_dnn_3_dog_10_n02091134_3075.png
PIRL,oven,bottle,10,0291_lp_dnn_10_bottle_10_n04591713_4876.png
PIRL,bottle,bottle,0,0292_lp_dnn_0_bottle_10_n02823428_2510.png
PIRL,cat,keyboard,1,0293_lp_dnn_1_keyboard_10_n03085013_5950.png
PIRL,bear,bear,5,0294_lp_dnn_5_bear_10_n02133161_1490.png
PIRL,knife,truck,10,0295_lp_dnn_10_truck_10_n03796401_28465.png
PIRL,knife,bottle,15,0296_lp_dnn_15_bottle_10_n02823428_6627.png
PIRL,knife,truck,5,0297_lp_dnn_5_truck_10_n04467665_69582.png
PIRL,truck,truck,5,0300_lp_dnn_5_truck_10_n04467665_44714.png
PIRL,airplane,airplane,3,0301_lp_dnn_3_airplane_10_n02690373_7487.png
PIRL,knife,elephant,15,0302_lp_dnn_15_elephant_10_n02504458_7472.png
PIRL,airplane,boat,3,0303_lp_dnn_3_boat_10_n03662601_25023.png
PIRL,chair,knife,0,0304_lp_dnn_0_knife_10_n03041632_101673.png
PIRL,oven,bottle,7,0305_lp_dnn_7_bottle_10_n03983396_587.png
PIRL,chair,cat,3,0306_lp_dnn_3_cat_10_n02124075_7692.png
PIRL,oven,oven,0,0307_lp_dnn_0_oven_10_n04111531_6313.png
PIRL,bottle,bird,7,0308_lp_dnn_7_bird_10_n02018795_5770.png
PIRL,bottle,bottle,3,0309_lp_dnn_3_bottle_10_n02823428_4658.png
PIRL,airplane,airplane,1,0310_lp_dnn_1_airplane_10_n02690373_2724.png
PIRL,knife,boat,7,0312_lp_dnn_7_boat_10_n02951358_34783.png
PIRL,cat,cat,0,0313_lp_dnn_0_cat_10_n02123597_680.png
PIRL,knife,bear,10,0314_lp_dnn_10_bear_10_n02133161_9863.png
PIRL,bear,bear,1,0315_lp_dnn_1_bear_10_n02133161_2100.png
PIRL,oven,oven,3,0316_lp_dnn_3_oven_10_n04111531_8009.png
PIRL,oven,bird,5,0318_lp_dnn_5_bird_10_n01824575_4941.png
PIRL,bottle,knife,15,0319_lp_dnn_15_knife_10_n03041632_289.png
PIRL,knife,dog,10,0320_lp_dnn_10_dog_10_n02101006_15350.png
PIRL,elephant,elephant,5,0321_lp_dnn_5_elephant_10_n02504458_1636.png
PIRL,oven,car,7,0322_lp_dnn_7_car_10_n04285008_8666.png
PIRL,bottle,bottle,5,0323_lp_dnn_5_bottle_10_n02823428_5451.png
PIRL,truck,car,3,0324_lp_dnn_3_car_10_n03100240_2495.png
PIRL,bottle,bicycle,10,0325_lp_dnn_10_bicycle_10_n02835271_19565.png
PIRL,airplane,airplane,1,0326_lp_dnn_1_airplane_10_n02690373_349.png
PIRL,oven,cat,7,0327_lp_dnn_7_cat_10_n02123045_20512.png
PIRL,clock,keyboard,1,0328_lp_dnn_1_keyboard_10_n03085013_23619.png
PIRL,bottle,boat,7,0329_lp_dnn_7_boat_10_n03662601_16925.png
PIRL,oven,oven,10,0330_lp_dnn_10_oven_10_n04111531_12830.png
PIRL,knife,boat,5,0331_lp_dnn_5_boat_10_n02951358_33277.png
PIRL,knife,bear,15,0332_lp_dnn_15_bear_10_n02133161_156.png
PIRL,knife,keyboard,10,0334_lp_dnn_10_keyboard_10_n04505470_4587.png
PIRL,oven,bear,10,0335_lp_dnn_10_bear_10_n02134084_27899.png
PIRL,keyboard,keyboard,0,0336_lp_dnn_0_keyboard_10_n03085013_10984.png
PIRL,bottle,bottle,5,0337_lp_dnn_5_bottle_10_n03983396_10469.png
PIRL,knife,knife,10,0338_lp_dnn_10_knife_10_n03041632_20707.png
PIRL,car,car,1,0339_lp_dnn_1_car_10_n04285008_9411.png
PIRL,knife,knife,7,0341_lp_dnn_7_knife_10_n03041632_16206.png
PIRL,oven,bicycle,5,0342_lp_dnn_5_bicycle_10_n03792782_7180.png
PIRL,bear,bear,0,0343_lp_dnn_0_bear_10_n02134418_2719.png
PIRL,chair,chair,0,0344_lp_dnn_0_chair_10_n04099969_2038.png
PIRL,cat,dog,1,0345_lp_dnn_1_dog_10_n02113023_5237.png
PIRL,clock,clock,7,0347_lp_dnn_7_clock_10_n04548280_219.png
PIRL,knife,boat,15,0348_lp_dnn_15_boat_10_n04612504_2805.png
PIRL,clock,clock,7,0349_lp_dnn_7_clock_10_n02708093_7020.png
PIRL,knife,oven,3,0350_lp_dnn_3_oven_10_n04111531_5171.png
PIRL,cat,cat,3,0351_lp_dnn_3_cat_10_n02125311_37322.png
PIRL,bottle,cat,7,0352_lp_dnn_7_cat_10_n02123597_14094.png
PIRL,knife,boat,15,0353_lp_dnn_15_boat_10_n02951358_13352.png
PIRL,knife,bicycle,10,0354_lp_dnn_10_bicycle_10_n02835271_20445.png
PIRL,oven,knife,7,0355_lp_dnn_7_knife_10_n03041632_4708.png
PIRL,oven,oven,7,0356_lp_dnn_7_oven_10_n04111531_505.png
PIRL,bicycle,bicycle,1,0357_lp_dnn_1_bicycle_10_n03792782_104.png
PIRL,bottle,bicycle,5,0359_lp_dnn_5_bicycle_10_n03792782_5578.png
PIRL,bottle,truck,10,0360_lp_dnn_10_truck_10_n03417042_1437.png
PIRL,cat,cat,0,0361_lp_dnn_0_cat_10_n02123045_7482.png
PIRL,knife,bird,10,0362_lp_dnn_10_bird_10_n02037110_554.png
PIRL,oven,bicycle,5,0363_lp_dnn_5_bicycle_10_n03792782_15.png
PIRL,knife,bicycle,5,0364_lp_dnn_5_bicycle_10_n02835271_7450.png
PIRL,knife,boat,5,0365_lp_dnn_5_boat_10_n03344393_3881.png
PIRL,bottle,chair,10,0366_lp_dnn_10_chair_10_n04099969_3623.png
PIRL,knife,airplane,5,0367_lp_dnn_5_airplane_10_n02690373_2579.png
PIRL,bottle,dog,15,0368_lp_dnn_15_dog_10_n02093859_3707.png
PIRL,bottle,bottle,1,0369_lp_dnn_1_bottle_10_n04560804_22426.png
PIRL,knife,clock,15,0370_lp_dnn_15_clock_10_n03196217_82.png
PIRL,knife,car,5,0371_lp_dnn_5_car_10_n03100240_16907.png
PIRL,oven,oven,5,0372_lp_dnn_5_oven_10_n04111531_9548.png
PIRL,clock,clock,7,0373_lp_dnn_7_clock_10_n02708093_3751.png
