subj,object_response,category,condition,imagename
squeezenet1_0,elephant,elephant,0,0186_lp_dnn_0_elephant_10_n02504013_10990.png
squeezenet1_0,oven,boat,10,0187_lp_dnn_10_boat_10_n02951358_3155.png
squeezenet1_0,knife,knife,1,0188_lp_dnn_1_knife_10_n03041632_2644.png
squeezenet1_0,airplane,airplane,5,0189_lp_dnn_5_airplane_10_n02690373_5184.png
squeezenet1_0,chair,chair,0,0190_lp_dnn_0_chair_10_n04099969_16161.png
squeezenet1_0,oven,boat,10,0191_lp_dnn_10_boat_10_n03344393_5343.png
squeezenet1_0,oven,oven,0,0192_lp_dnn_0_oven_10_n04111531_15052.png
squeezenet1_0,knife,bicycle,15,0193_lp_dnn_15_bicycle_10_n02835271_317.png
squeezenet1_0,bird,bird,0,0194_lp_dnn_0_bird_10_n02002556_15721.png
squeezenet1_0,keyboard,chair,5,0195_lp_dnn_5_chair_10_n03376595_11280.png
squeezenet1_0,keyboard,keyboard,3,0196_lp_dnn_3_keyboard_10_n04505470_4621.png
squeezenet1_0,oven,boat,7,0197_lp_dnn_7_boat_10_n03662601_6042.png
squeezenet1_0,dog,dog,1,0198_lp_dnn_1_dog_10_n02086646_2810.png
squeezenet1_0,knife,elephant,15,0199_lp_dnn_15_elephant_10_n02504458_7835.png
squeezenet1_0,knife,cat,15,0200_lp_dnn_15_cat_10_n02123159_6281.png
squeezenet1_0,keyboard,knife,5,0201_lp_dnn_5_knife_10_n03041632_1661.png
squeezenet1_0,clock,clock,1,0202_lp_dnn_1_clock_10_n02708093_2806.png
squeezenet1_0,boat,boat,1,0203_lp_dnn_1_boat_10_n04273569_1201.png
squeezenet1_0,keyboard,chair,7,0206_lp_dnn_7_chair_10_n04099969_34325.png
squeezenet1_0,airplane,truck,0,0207_lp_dnn_0_truck_10_n04467665_71305.png
squeezenet1_0,keyboard,boat,5,0208_lp_dnn_5_boat_10_n03344393_5916.png
squeezenet1_0,keyboard,car,7,0209_lp_dnn_7_car_10_n02814533_28783.png
squeezenet1_0,keyboard,boat,15,0210_lp_dnn_15_boat_10_n03662601_16825.png
squeezenet1_0,dog,dog,0,0211_lp_dnn_0_dog_10_n02100583_10960.png
squeezenet1_0,keyboard,elephant,10,0212_lp_dnn_10_elephant_10_n02504458_4587.png
squeezenet1_0,keyboard,bottle,10,0213_lp_dnn_10_bottle_10_n03983396_12670.png
squeezenet1_0,keyboard,bicycle,3,0214_lp_dnn_3_bicycle_10_n02835271_18205.png
squeezenet1_0,knife,keyboard,10,0216_lp_dnn_10_keyboard_10_n03085013_4374.png
squeezenet1_0,keyboard,clock,3,0217_lp_dnn_3_clock_10_n03196217_3086.png
squeezenet1_0,knife,clock,15,0218_lp_dnn_15_clock_10_n04548280_254.png
squeezenet1_0,keyboard,bicycle,15,0219_lp_dnn_15_bicycle_10_n02835271_21707.png
squeezenet1_0,keyboard,bird,15,0220_lp_dnn_15_bird_10_n01819313_6340.png
squeezenet1_0,clock,bicycle,5,0221_lp_dnn_5_bicycle_10_n02835271_10556.png
squeezenet1_0,keyboard,chair,15,0222_lp_dnn_15_chair_10_n04099969_3312.png
squeezenet1_0,knife,car,15,0223_lp_dnn_15_car_10_n04285008_2781.png
squeezenet1_0,clock,clock,3,0224_lp_dnn_3_clock_10_n04548280_21263.png
squeezenet1_0,knife,car,15,0225_lp_dnn_15_car_10_n02814533_9785.png
squeezenet1_0,truck,truck,0,0226_lp_dnn_0_truck_10_n03417042_24100.png
squeezenet1_0,knife,dog,15,0227_lp_dnn_15_dog_10_n02091244_10926.png
squeezenet1_0,keyboard,bear,10,0229_lp_dnn_10_bear_10_n02134418_1311.png
squeezenet1_0,airplane,bicycle,3,0230_lp_dnn_3_bicycle_10_n03792782_210.png
squeezenet1_0,bottle,cat,3,0231_lp_dnn_3_cat_10_n02123045_5371.png
squeezenet1_0,knife,boat,15,0232_lp_dnn_15_boat_10_n04612504_19111.png
squeezenet1_0,knife,clock,1,0233_lp_dnn_1_clock_10_n03196217_7836.png
squeezenet1_0,dog,dog,0,0234_lp_dnn_0_dog_10_n02086910_9742.png
squeezenet1_0,boat,bottle,1,0235_lp_dnn_1_bottle_10_n03937543_4723.png
squeezenet1_0,dog,dog,5,0236_lp_dnn_5_dog_10_n02111129_6495.png
squeezenet1_0,knife,knife,1,0237_lp_dnn_1_knife_10_n03041632_3101.png
squeezenet1_0,cat,bear,0,0238_lp_dnn_0_bear_10_n02134084_7373.png
squeezenet1_0,keyboard,bird,7,0239_lp_dnn_7_bird_10_n02009229_11916.png
squeezenet1_0,oven,oven,7,0240_lp_dnn_7_oven_10_n04111531_14208.png
squeezenet1_0,bird,bird,3,0241_lp_dnn_3_bird_10_n01601694_20287.png
squeezenet1_0,knife,oven,15,0242_lp_dnn_15_oven_10_n04111531_5519.png
squeezenet1_0,car,car,1,0243_lp_dnn_1_car_10_n04285008_10893.png
squeezenet1_0,knife,clock,7,0245_lp_dnn_7_clock_10_n04548280_532.png
squeezenet1_0,keyboard,keyboard,0,0246_lp_dnn_0_keyboard_10_n04505470_73.png
squeezenet1_0,keyboard,bottle,10,0247_lp_dnn_10_bottle_10_n02823428_6766.png
squeezenet1_0,knife,boat,15,0248_lp_dnn_15_boat_10_n02951358_26579.png
squeezenet1_0,keyboard,dog,10,0249_lp_dnn_10_dog_10_n02085782_7651.png
squeezenet1_0,clock,clock,3,0250_lp_dnn_3_clock_10_n02708093_1747.png
squeezenet1_0,keyboard,truck,3,0251_lp_dnn_3_truck_10_n04467665_19645.png
squeezenet1_0,knife,airplane,15,0252_lp_dnn_15_airplane_10_n02690373_17262.png
squeezenet1_0,elephant,elephant,0,0253_lp_dnn_0_elephant_10_n02504458_10428.png
squeezenet1_0,knife,cat,7,0254_lp_dnn_7_cat_10_n02124075_9149.png
squeezenet1_0,knife,elephant,10,0255_lp_dnn_10_elephant_10_n02504013_7923.png
squeezenet1_0,dog,cat,3,0256_lp_dnn_3_cat_10_n02123394_4789.png
squeezenet1_0,clock,clock,5,0257_lp_dnn_5_clock_10_n03196217_2530.png
squeezenet1_0,airplane,airplane,5,0258_lp_dnn_5_airplane_10_n02690373_6992.png
squeezenet1_0,airplane,airplane,3,0259_lp_dnn_3_airplane_10_n02690373_5056.png
squeezenet1_0,bear,bear,1,0260_lp_dnn_1_bear_10_n02134418_2231.png
squeezenet1_0,knife,truck,10,0261_lp_dnn_10_truck_10_n03796401_180.png
squeezenet1_0,bottle,bicycle,3,0262_lp_dnn_3_bicycle_10_n02835271_3246.png
squeezenet1_0,truck,truck,3,0263_lp_dnn_3_truck_10_n03796401_599.png
squeezenet1_0,keyboard,oven,7,0264_lp_dnn_7_oven_10_n04111531_13862.png
squeezenet1_0,oven,oven,0,0265_lp_dnn_0_oven_10_n04111531_10420.png
squeezenet1_0,bottle,car,10,0266_lp_dnn_10_car_10_n03100240_15531.png
squeezenet1_0,clock,dog,7,0267_lp_dnn_7_dog_10_n02099849_3128.png
squeezenet1_0,keyboard,chair,5,0268_lp_dnn_5_chair_10_n02791124_3222.png
squeezenet1_0,keyboard,keyboard,5,0269_lp_dnn_5_keyboard_10_n04505470_8364.png
squeezenet1_0,clock,clock,0,0270_lp_dnn_0_clock_10_n04548280_9294.png
squeezenet1_0,keyboard,bottle,7,0271_lp_dnn_7_bottle_10_n03937543_3358.png
squeezenet1_0,knife,knife,7,0272_lp_dnn_7_knife_10_n03041632_2058.png
squeezenet1_0,boat,elephant,1,0273_lp_dnn_1_elephant_10_n02504458_5671.png
squeezenet1_0,keyboard,chair,10,0274_lp_dnn_10_chair_10_n02791124_6281.png
squeezenet1_0,knife,cat,15,0275_lp_dnn_15_cat_10_n02125311_44920.png
squeezenet1_0,keyboard,airplane,5,0276_lp_dnn_5_airplane_10_n02690373_2981.png
squeezenet1_0,chair,knife,1,0277_lp_dnn_1_knife_10_n03041632_2468.png
squeezenet1_0,clock,clock,1,0278_lp_dnn_1_clock_10_n02708093_3605.png
squeezenet1_0,bicycle,bicycle,1,0279_lp_dnn_1_bicycle_10_n02835271_19019.png
squeezenet1_0,knife,keyboard,7,0280_lp_dnn_7_keyboard_10_n03085013_1188.png
squeezenet1_0,clock,oven,1,0281_lp_dnn_1_oven_10_n04111531_2715.png
squeezenet1_0,oven,keyboard,10,0282_lp_dnn_10_keyboard_10_n03085013_9533.png
squeezenet1_0,cat,cat,3,0283_lp_dnn_3_cat_10_n02123045_20366.png
squeezenet1_0,keyboard,chair,5,0284_lp_dnn_5_chair_10_n03376595_302.png
squeezenet1_0,keyboard,cat,7,0285_lp_dnn_7_cat_10_n02123597_14267.png
squeezenet1_0,keyboard,dog,15,0286_lp_dnn_15_dog_10_n02098286_2582.png
squeezenet1_0,boat,boat,1,0287_lp_dnn_1_boat_10_n03344393_4001.png
squeezenet1_0,knife,bicycle,15,0288_lp_dnn_15_bicycle_10_n02835271_6122.png
squeezenet1_0,dog,dog,3,0289_lp_dnn_3_dog_10_n02091134_3075.png
squeezenet1_0,bottle,bottle,10,0291_lp_dnn_10_bottle_10_n04591713_4876.png
squeezenet1_0,clock,bottle,0,0292_lp_dnn_0_bottle_10_n02823428_2510.png
squeezenet1_0,keyboard,keyboard,1,0293_lp_dnn_1_keyboard_10_n03085013_5950.png
squeezenet1_0,knife,bear,5,0294_lp_dnn_5_bear_10_n02133161_1490.png
squeezenet1_0,knife,truck,10,0295_lp_dnn_10_truck_10_n03796401_28465.png
squeezenet1_0,knife,bottle,15,0296_lp_dnn_15_bottle_10_n02823428_6627.png
squeezenet1_0,airplane,truck,5,0297_lp_dnn_5_truck_10_n04467665_69582.png
squeezenet1_0,truck,truck,5,0300_lp_dnn_5_truck_10_n04467665_44714.png
squeezenet1_0,airplane,airplane,3,0301_lp_dnn_3_airplane_10_n02690373_7487.png
squeezenet1_0,knife,elephant,15,0302_lp_dnn_15_elephant_10_n02504458_7472.png
squeezenet1_0,airplane,boat,3,0303_lp_dnn_3_boat_10_n03662601_25023.png
squeezenet1_0,chair,knife,0,0304_lp_dnn_0_knife_10_n03041632_101673.png
squeezenet1_0,oven,bottle,7,0305_lp_dnn_7_bottle_10_n03983396_587.png
squeezenet1_0,keyboard,cat,3,0306_lp_dnn_3_cat_10_n02124075_7692.png
squeezenet1_0,oven,oven,0,0307_lp_dnn_0_oven_10_n04111531_6313.png
squeezenet1_0,knife,bird,7,0308_lp_dnn_7_bird_10_n02018795_5770.png
squeezenet1_0,bottle,bottle,3,0309_lp_dnn_3_bottle_10_n02823428_4658.png
squeezenet1_0,airplane,airplane,1,0310_lp_dnn_1_airplane_10_n02690373_2724.png
squeezenet1_0,oven,boat,7,0312_lp_dnn_7_boat_10_n02951358_34783.png
squeezenet1_0,cat,cat,0,0313_lp_dnn_0_cat_10_n02123597_680.png
squeezenet1_0,keyboard,bear,10,0314_lp_dnn_10_bear_10_n02133161_9863.png
squeezenet1_0,bear,bear,1,0315_lp_dnn_1_bear_10_n02133161_2100.png
squeezenet1_0,oven,oven,3,0316_lp_dnn_3_oven_10_n04111531_8009.png
squeezenet1_0,keyboard,bird,5,0318_lp_dnn_5_bird_10_n01824575_4941.png
squeezenet1_0,keyboard,knife,15,0319_lp_dnn_15_knife_10_n03041632_289.png
squeezenet1_0,knife,dog,10,0320_lp_dnn_10_dog_10_n02101006_15350.png
squeezenet1_0,knife,elephant,5,0321_lp_dnn_5_elephant_10_n02504458_1636.png
squeezenet1_0,keyboard,car,7,0322_lp_dnn_7_car_10_n04285008_8666.png
squeezenet1_0,keyboard,bottle,5,0323_lp_dnn_5_bottle_10_n02823428_5451.png
squeezenet1_0,truck,car,3,0324_lp_dnn_3_car_10_n03100240_2495.png
squeezenet1_0,bottle,bicycle,10,0325_lp_dnn_10_bicycle_10_n02835271_19565.png
squeezenet1_0,airplane,airplane,1,0326_lp_dnn_1_airplane_10_n02690373_349.png
squeezenet1_0,keyboard,cat,7,0327_lp_dnn_7_cat_10_n02123045_20512.png
squeezenet1_0,oven,keyboard,1,0328_lp_dnn_1_keyboard_10_n03085013_23619.png
squeezenet1_0,knife,boat,7,0329_lp_dnn_7_boat_10_n03662601_16925.png
squeezenet1_0,oven,oven,10,0330_lp_dnn_10_oven_10_n04111531_12830.png
squeezenet1_0,boat,boat,5,0331_lp_dnn_5_boat_10_n02951358_33277.png
squeezenet1_0,keyboard,bear,15,0332_lp_dnn_15_bear_10_n02133161_156.png
squeezenet1_0,keyboard,keyboard,10,0334_lp_dnn_10_keyboard_10_n04505470_4587.png
squeezenet1_0,oven,bear,10,0335_lp_dnn_10_bear_10_n02134084_27899.png
squeezenet1_0,keyboard,keyboard,0,0336_lp_dnn_0_keyboard_10_n03085013_10984.png
squeezenet1_0,bottle,bottle,5,0337_lp_dnn_5_bottle_10_n03983396_10469.png
squeezenet1_0,keyboard,knife,10,0338_lp_dnn_10_knife_10_n03041632_20707.png
