subj,object_response,category,condition,imagename
MoCo,keyboard,keyboard,10,0035_lp_dnn_10_keyboard_10_n03085013_7573.png
MoCo,keyboard,keyboard,3,0036_lp_dnn_3_keyboard_10_n03085013_24578.png
MoCo,keyboard,truck,15,0037_lp_dnn_15_truck_10_n03417042_1336.png
MoCo,knife,knife,3,0038_lp_dnn_3_knife_10_n03041632_7495.png
MoCo,car,car,0,0039_lp_dnn_0_car_10_n03100240_9625.png
MoCo,oven,elephant,10,0040_lp_dnn_10_elephant_10_n02504458_6107.png
MoCo,bicycle,bicycle,0,0041_lp_dnn_0_bicycle_10_n03792782_33649.png
MoCo,clock,clock,1,0042_lp_dnn_1_clock_10_n03196217_8282.png
MoCo,keyboard,keyboard,7,0043_lp_dnn_7_keyboard_10_n03085013_21534.png
MoCo,bottle,elephant,15,0044_lp_dnn_15_elephant_10_n02504013_22813.png
MoCo,oven,truck,10,0045_lp_dnn_10_truck_10_n03796401_16425.png
MoCo,elephant,airplane,15,0046_lp_dnn_15_airplane_10_n02690373_9427.png
MoCo,cat,bird,7,0047_lp_dnn_7_bird_10_n02009912_11907.png
MoCo,airplane,airplane,1,0048_lp_dnn_1_airplane_10_n02690373_5773.png
MoCo,bird,bird,1,0050_lp_dnn_1_bird_10_n01819313_18188.png
MoCo,keyboard,car,5,0051_lp_dnn_5_car_10_n04285008_7428.png
MoCo,chair,bottle,7,0052_lp_dnn_7_bottle_10_n04591713_6923.png
MoCo,knife,knife,0,0053_lp_dnn_0_knife_10_n03041632_22570.png
MoCo,bear,bear,0,0054_lp_dnn_0_bear_10_n02132136_7586.png
MoCo,clock,clock,5,0055_lp_dnn_5_clock_10_n04548280_9144.png
MoCo,bottle,bottle,0,0056_lp_dnn_0_bottle_10_n04591713_2680.png
MoCo,cat,cat,3,0057_lp_dnn_3_cat_10_n02123045_1596.png
MoCo,cat,cat,10,0058_lp_dnn_10_cat_10_n02123597_19450.png
MoCo,elephant,chair,15,0059_lp_dnn_15_chair_10_n03376595_3462.png
MoCo,bottle,bottle,3,0060_lp_dnn_3_bottle_10_n04591713_3683.png
MoCo,clock,clock,7,0061_lp_dnn_7_clock_10_n03196217_4309.png
MoCo,knife,bear,15,0062_lp_dnn_15_bear_10_n02134084_4923.png
MoCo,oven,chair,1,0063_lp_dnn_1_chair_10_n04429376_5238.png
MoCo,truck,clock,0,0064_lp_dnn_0_clock_10_n03196217_2414.png
MoCo,elephant,bird,3,0065_lp_dnn_3_bird_10_n01797886_2711.png
MoCo,clock,truck,15,0066_lp_dnn_15_truck_10_n04467665_68463.png
MoCo,truck,truck,0,0067_lp_dnn_0_truck_10_n03417042_10099.png
MoCo,bear,bear,10,0068_lp_dnn_10_bear_10_n02134418_3793.png
MoCo,oven,bottle,10,0069_lp_dnn_10_bottle_10_n03937543_9524.png
MoCo,dog,cat,3,0070_lp_dnn_3_cat_10_n02123394_1038.png
MoCo,knife,dog,5,0071_lp_dnn_5_dog_10_n02110185_7886.png
MoCo,clock,clock,3,0072_lp_dnn_3_clock_10_n02708093_4912.png
MoCo,bird,dog,15,0073_lp_dnn_15_dog_10_n02108422_932.png
MoCo,truck,truck,0,0074_lp_dnn_0_truck_10_n04467665_18621.png
MoCo,truck,truck,1,0075_lp_dnn_1_truck_10_n04467665_50932.png
MoCo,dog,dog,1,0076_lp_dnn_1_dog_10_n02102480_7293.png
MoCo,bottle,bottle,1,0077_lp_dnn_1_bottle_10_n04591713_4764.png
MoCo,oven,clock,15,0078_lp_dnn_15_clock_10_n02708093_274.png
MoCo,bottle,bottle,5,0079_lp_dnn_5_bottle_10_n04557648_29772.png
MoCo,oven,car,15,0080_lp_dnn_15_car_10_n03100240_22499.png
MoCo,clock,clock,3,0081_lp_dnn_3_clock_10_n02708093_6252.png
MoCo,knife,airplane,10,0082_lp_dnn_10_airplane_10_n02690373_5427.png
MoCo,cat,dog,15,0083_lp_dnn_15_dog_10_n02107142_46045.png
MoCo,clock,bicycle,3,0085_lp_dnn_3_bicycle_10_n03792782_12421.png
MoCo,airplane,airplane,0,0086_lp_dnn_0_airplane_10_n02690373_1310.png
MoCo,keyboard,oven,15,0087_lp_dnn_15_oven_10_n04111531_8793.png
MoCo,boat,airplane,5,0088_lp_dnn_5_airplane_10_n02690373_633.png
MoCo,oven,clock,5,0089_lp_dnn_5_clock_10_n02708093_2307.png
MoCo,oven,oven,10,0090_lp_dnn_10_oven_10_n04111531_13795.png
MoCo,boat,boat,3,0091_lp_dnn_3_boat_10_n03662601_1427.png
MoCo,oven,boat,5,0092_lp_dnn_5_boat_10_n04612504_15944.png
MoCo,elephant,elephant,7,0094_lp_dnn_7_elephant_10_n02504458_1848.png
MoCo,oven,oven,5,0095_lp_dnn_5_oven_10_n04111531_4155.png
MoCo,car,car,0,0096_lp_dnn_0_car_10_n03100240_8327.png
MoCo,chair,chair,0,0097_lp_dnn_0_chair_10_n04429376_24319.png
MoCo,chair,chair,3,0098_lp_dnn_3_chair_10_n03376595_5112.png
MoCo,elephant,cat,1,0099_lp_dnn_1_cat_10_n02124075_2268.png
MoCo,dog,boat,3,0100_lp_dnn_3_boat_10_n04273569_1137.png
MoCo,chair,chair,1,0101_lp_dnn_1_chair_10_n02791124_15383.png
MoCo,elephant,clock,15,0102_lp_dnn_15_clock_10_n04548280_8998.png
MoCo,dog,dog,0,0103_lp_dnn_0_dog_10_n02097047_2800.png
MoCo,cat,bicycle,15,0104_lp_dnn_15_bicycle_10_n03792782_18294.png
MoCo,elephant,elephant,0,0105_lp_dnn_0_elephant_10_n02504013_24486.png
MoCo,truck,airplane,7,0106_lp_dnn_7_airplane_10_n02690373_2923.png
MoCo,clock,airplane,3,0107_lp_dnn_3_airplane_10_n02690373_15392.png
MoCo,oven,oven,5,0108_lp_dnn_5_oven_10_n04111531_6080.png
MoCo,knife,bear,15,0109_lp_dnn_15_bear_10_n02134084_22736.png
MoCo,keyboard,knife,1,0110_lp_dnn_1_knife_10_n03041632_33326.png
MoCo,oven,bicycle,7,0113_lp_dnn_7_bicycle_10_n03792782_5416.png
MoCo,bottle,knife,7,0114_lp_dnn_7_knife_10_n03041632_25772.png
MoCo,bear,bicycle,10,0115_lp_dnn_10_bicycle_10_n03792782_7108.png
MoCo,chair,chair,0,0116_lp_dnn_0_chair_10_n03376595_1981.png
MoCo,keyboard,oven,15,0117_lp_dnn_15_oven_10_n04111531_6508.png
MoCo,keyboard,bird,15,0118_lp_dnn_15_bird_10_n01843383_2843.png
MoCo,cat,cat,5,0119_lp_dnn_5_cat_10_n02123597_5887.png
MoCo,bird,bird,1,0121_lp_dnn_1_bird_10_n01530575_10332.png
MoCo,keyboard,elephant,15,0122_lp_dnn_15_elephant_10_n02504013_5887.png
MoCo,cat,cat,3,0123_lp_dnn_3_cat_10_n02124075_8693.png
MoCo,oven,boat,15,0124_lp_dnn_15_boat_10_n04612504_26151.png
MoCo,cat,cat,7,0125_lp_dnn_7_cat_10_n02125311_53412.png
MoCo,knife,knife,7,0126_lp_dnn_7_knife_10_n03041632_46914.png
MoCo,bottle,bicycle,15,0127_lp_dnn_15_bicycle_10_n03792782_5629.png
MoCo,dog,dog,3,0129_lp_dnn_3_dog_10_n02101006_5024.png
MoCo,oven,oven,15,0130_lp_dnn_15_oven_10_n04111531_2350.png
MoCo,chair,airplane,7,0131_lp_dnn_7_airplane_10_n02690373_4839.png
MoCo,chair,car,5,0132_lp_dnn_5_car_10_n03100240_2075.png
MoCo,cat,cat,5,0133_lp_dnn_5_cat_10_n02123159_3729.png
MoCo,oven,knife,10,0134_lp_dnn_10_knife_10_n03041632_3079.png
MoCo,keyboard,elephant,15,0135_lp_dnn_15_elephant_10_n02504013_2052.png
MoCo,elephant,keyboard,15,0137_lp_dnn_15_keyboard_10_n03085013_7955.png
MoCo,bear,cat,10,0139_lp_dnn_10_cat_10_n02125311_44401.png
MoCo,keyboard,airplane,10,0140_lp_dnn_10_airplane_10_n02690373_10657.png
MoCo,cat,bird,5,0141_lp_dnn_5_bird_10_n02025239_7919.png
MoCo,keyboard,keyboard,5,0144_lp_dnn_5_keyboard_10_n04505470_4371.png
MoCo,keyboard,keyboard,0,0145_lp_dnn_0_keyboard_10_n03085013_14237.png
MoCo,bicycle,clock,0,0146_lp_dnn_0_clock_10_n03196217_6163.png
MoCo,bottle,chair,15,0147_lp_dnn_15_chair_10_n02791124_3857.png
MoCo,truck,truck,0,0149_lp_dnn_0_truck_10_n04467665_17101.png
MoCo,chair,chair,1,0150_lp_dnn_1_chair_10_n04429376_19354.png
MoCo,knife,knife,0,0151_lp_dnn_0_knife_10_n03041632_42156.png
MoCo,car,car,1,0152_lp_dnn_1_car_10_n04285008_39.png
MoCo,boat,boat,1,0153_lp_dnn_1_boat_10_n03662601_1319.png
MoCo,oven,truck,7,0154_lp_dnn_7_truck_10_n03796401_4119.png
MoCo,knife,bottle,15,0155_lp_dnn_15_bottle_10_n03937543_2333.png
MoCo,bottle,bottle,3,0156_lp_dnn_3_bottle_10_n04591713_7134.png
MoCo,dog,dog,0,0157_lp_dnn_0_dog_10_n02107312_3673.png
MoCo,oven,oven,3,0158_lp_dnn_3_oven_10_n04111531_8373.png
MoCo,airplane,car,3,0159_lp_dnn_3_car_10_n03100240_13707.png
MoCo,chair,chair,1,0160_lp_dnn_1_chair_10_n02791124_241.png
MoCo,keyboard,airplane,7,0161_lp_dnn_7_airplane_10_n02690373_5628.png
MoCo,keyboard,keyboard,7,0163_lp_dnn_7_keyboard_10_n04505470_4501.png
MoCo,bird,bird,1,0164_lp_dnn_1_bird_10_n02033041_11415.png
MoCo,knife,knife,1,0165_lp_dnn_1_knife_10_n03041632_6446.png
MoCo,bird,bird,0,0166_lp_dnn_0_bird_10_n02011460_3892.png
MoCo,cat,cat,1,0167_lp_dnn_1_cat_10_n02125311_3174.png
MoCo,elephant,dog,10,0168_lp_dnn_10_dog_10_n02088364_7448.png
MoCo,cat,cat,1,0169_lp_dnn_1_cat_10_n02123394_4299.png
MoCo,keyboard,keyboard,15,0170_lp_dnn_15_keyboard_10_n03085013_23731.png
MoCo,chair,knife,5,0171_lp_dnn_5_knife_10_n03041632_29285.png
MoCo,keyboard,keyboard,0,0172_lp_dnn_0_keyboard_10_n03085013_12164.png
MoCo,chair,bird,5,0173_lp_dnn_5_bird_10_n01582220_9023.png
MoCo,knife,bottle,3,0174_lp_dnn_3_bottle_10_n03983396_12728.png
MoCo,elephant,dog,7,0175_lp_dnn_7_dog_10_n02111277_50807.png
MoCo,boat,boat,5,0176_lp_dnn_5_boat_10_n04273569_2037.png
MoCo,keyboard,boat,10,0178_lp_dnn_10_boat_10_n03662601_12034.png
MoCo,truck,airplane,15,0179_lp_dnn_15_airplane_10_n02690373_5845.png
MoCo,bottle,truck,5,0180_lp_dnn_5_truck_10_n03417042_12128.png
MoCo,oven,keyboard,10,0181_lp_dnn_10_keyboard_10_n03085013_2432.png
MoCo,chair,chair,5,0182_lp_dnn_5_chair_10_n03376595_9692.png
MoCo,elephant,chair,3,0183_lp_dnn_3_chair_10_n03376595_12583.png
MoCo,bear,bear,0,0184_lp_dnn_0_bear_10_n02133161_2135.png
MoCo,keyboard,airplane,10,0185_lp_dnn_10_airplane_10_n02690373_5176.png
MoCo,elephant,elephant,0,0186_lp_dnn_0_elephant_10_n02504013_10990.png
MoCo,elephant,boat,10,0187_lp_dnn_10_boat_10_n02951358_3155.png
MoCo,knife,knife,1,0188_lp_dnn_1_knife_10_n03041632_2644.png
MoCo,keyboard,airplane,5,0189_lp_dnn_5_airplane_10_n02690373_5184.png
MoCo,chair,chair,0,0190_lp_dnn_0_chair_10_n04099969_16161.png
MoCo,truck,boat,10,0191_lp_dnn_10_boat_10_n03344393_5343.png
MoCo,oven,oven,0,0192_lp_dnn_0_oven_10_n04111531_15052.png
MoCo,elephant,bicycle,15,0193_lp_dnn_15_bicycle_10_n02835271_317.png
MoCo,bird,bird,0,0194_lp_dnn_0_bird_10_n02002556_15721.png
MoCo,oven,chair,5,0195_lp_dnn_5_chair_10_n03376595_11280.png
MoCo,keyboard,keyboard,3,0196_lp_dnn_3_keyboard_10_n04505470_4621.png
MoCo,bottle,boat,7,0197_lp_dnn_7_boat_10_n03662601_6042.png
MoCo,dog,dog,1,0198_lp_dnn_1_dog_10_n02086646_2810.png
MoCo,oven,elephant,15,0199_lp_dnn_15_elephant_10_n02504458_7835.png
MoCo,elephant,cat,15,0200_lp_dnn_15_cat_10_n02123159_6281.png
MoCo,cat,knife,5,0201_lp_dnn_5_knife_10_n03041632_1661.png
MoCo,clock,clock,1,0202_lp_dnn_1_clock_10_n02708093_2806.png
MoCo,boat,boat,1,0203_lp_dnn_1_boat_10_n04273569_1201.png
MoCo,oven,chair,7,0206_lp_dnn_7_chair_10_n04099969_34325.png
MoCo,truck,truck,0,0207_lp_dnn_0_truck_10_n04467665_71305.png
MoCo,elephant,boat,5,0208_lp_dnn_5_boat_10_n03344393_5916.png
MoCo,oven,car,7,0209_lp_dnn_7_car_10_n02814533_28783.png
MoCo,elephant,boat,15,0210_lp_dnn_15_boat_10_n03662601_16825.png
MoCo,dog,dog,0,0211_lp_dnn_0_dog_10_n02100583_10960.png
MoCo,elephant,elephant,10,0212_lp_dnn_10_elephant_10_n02504458_4587.png
MoCo,bird,bottle,10,0213_lp_dnn_10_bottle_10_n03983396_12670.png
MoCo,bicycle,bicycle,3,0214_lp_dnn_3_bicycle_10_n02835271_18205.png
MoCo,clock,keyboard,10,0216_lp_dnn_10_keyboard_10_n03085013_4374.png
MoCo,keyboard,clock,3,0217_lp_dnn_3_clock_10_n03196217_3086.png
MoCo,bottle,clock,15,0218_lp_dnn_15_clock_10_n04548280_254.png
MoCo,oven,bicycle,15,0219_lp_dnn_15_bicycle_10_n02835271_21707.png
MoCo,elephant,bird,15,0220_lp_dnn_15_bird_10_n01819313_6340.png
MoCo,bottle,bicycle,5,0221_lp_dnn_5_bicycle_10_n02835271_10556.png
MoCo,oven,chair,15,0222_lp_dnn_15_chair_10_n04099969_3312.png
MoCo,keyboard,car,15,0223_lp_dnn_15_car_10_n04285008_2781.png
MoCo,clock,clock,3,0224_lp_dnn_3_clock_10_n04548280_21263.png
MoCo,bird,car,15,0225_lp_dnn_15_car_10_n02814533_9785.png
MoCo,truck,truck,0,0226_lp_dnn_0_truck_10_n03417042_24100.png
MoCo,knife,dog,15,0227_lp_dnn_15_dog_10_n02091244_10926.png
MoCo,oven,bear,10,0229_lp_dnn_10_bear_10_n02134418_1311.png
MoCo,bear,bicycle,3,0230_lp_dnn_3_bicycle_10_n03792782_210.png
MoCo,cat,cat,3,0231_lp_dnn_3_cat_10_n02123045_5371.png
MoCo,oven,boat,15,0232_lp_dnn_15_boat_10_n04612504_19111.png
MoCo,clock,clock,1,0233_lp_dnn_1_clock_10_n03196217_7836.png
MoCo,dog,dog,0,0234_lp_dnn_0_dog_10_n02086910_9742.png
MoCo,bottle,bottle,1,0235_lp_dnn_1_bottle_10_n03937543_4723.png
MoCo,oven,dog,5,0236_lp_dnn_5_dog_10_n02111129_6495.png
MoCo,knife,knife,1,0237_lp_dnn_1_knife_10_n03041632_3101.png
MoCo,cat,bear,0,0238_lp_dnn_0_bear_10_n02134084_7373.png
MoCo,oven,bird,7,0239_lp_dnn_7_bird_10_n02009229_11916.png
MoCo,oven,oven,7,0240_lp_dnn_7_oven_10_n04111531_14208.png
MoCo,clock,bird,3,0241_lp_dnn_3_bird_10_n01601694_20287.png
MoCo,oven,oven,15,0242_lp_dnn_15_oven_10_n04111531_5519.png
MoCo,car,car,1,0243_lp_dnn_1_car_10_n04285008_10893.png
MoCo,cat,clock,7,0245_lp_dnn_7_clock_10_n04548280_532.png
MoCo,keyboard,keyboard,0,0246_lp_dnn_0_keyboard_10_n04505470_73.png
MoCo,keyboard,bottle,10,0247_lp_dnn_10_bottle_10_n02823428_6766.png
MoCo,cat,boat,15,0248_lp_dnn_15_boat_10_n02951358_26579.png
MoCo,elephant,dog,10,0249_lp_dnn_10_dog_10_n02085782_7651.png
MoCo,clock,clock,3,0250_lp_dnn_3_clock_10_n02708093_1747.png
MoCo,keyboard,truck,3,0251_lp_dnn_3_truck_10_n04467665_19645.png
MoCo,keyboard,airplane,15,0252_lp_dnn_15_airplane_10_n02690373_17262.png
MoCo,elephant,elephant,0,0253_lp_dnn_0_elephant_10_n02504458_10428.png
MoCo,cat,cat,7,0254_lp_dnn_7_cat_10_n02124075_9149.png
MoCo,knife,elephant,10,0255_lp_dnn_10_elephant_10_n02504013_7923.png
MoCo,cat,cat,3,0256_lp_dnn_3_cat_10_n02123394_4789.png
MoCo,chair,clock,5,0257_lp_dnn_5_clock_10_n03196217_2530.png
MoCo,knife,airplane,5,0258_lp_dnn_5_airplane_10_n02690373_6992.png
MoCo,airplane,airplane,3,0259_lp_dnn_3_airplane_10_n02690373_5056.png
MoCo,bear,bear,1,0260_lp_dnn_1_bear_10_n02134418_2231.png
MoCo,oven,truck,10,0261_lp_dnn_10_truck_10_n03796401_180.png
MoCo,bicycle,bicycle,3,0262_lp_dnn_3_bicycle_10_n02835271_3246.png
MoCo,truck,truck,3,0263_lp_dnn_3_truck_10_n03796401_599.png
MoCo,oven,oven,7,0264_lp_dnn_7_oven_10_n04111531_13862.png
MoCo,oven,oven,0,0265_lp_dnn_0_oven_10_n04111531_10420.png
MoCo,cat,car,10,0266_lp_dnn_10_car_10_n03100240_15531.png
MoCo,elephant,dog,7,0267_lp_dnn_7_dog_10_n02099849_3128.png
MoCo,bottle,chair,5,0268_lp_dnn_5_chair_10_n02791124_3222.png
MoCo,keyboard,keyboard,5,0269_lp_dnn_5_keyboard_10_n04505470_8364.png
MoCo,clock,clock,0,0270_lp_dnn_0_clock_10_n04548280_9294.png
MoCo,oven,bottle,7,0271_lp_dnn_7_bottle_10_n03937543_3358.png
MoCo,knife,knife,7,0272_lp_dnn_7_knife_10_n03041632_2058.png
MoCo,elephant,elephant,1,0273_lp_dnn_1_elephant_10_n02504458_5671.png
MoCo,chair,chair,10,0274_lp_dnn_10_chair_10_n02791124_6281.png
MoCo,oven,cat,15,0275_lp_dnn_15_cat_10_n02125311_44920.png
MoCo,chair,airplane,5,0276_lp_dnn_5_airplane_10_n02690373_2981.png
MoCo,chair,knife,1,0277_lp_dnn_1_knife_10_n03041632_2468.png
MoCo,clock,clock,1,0278_lp_dnn_1_clock_10_n02708093_3605.png
MoCo,bicycle,bicycle,1,0279_lp_dnn_1_bicycle_10_n02835271_19019.png
MoCo,knife,keyboard,7,0280_lp_dnn_7_keyboard_10_n03085013_1188.png
MoCo,oven,oven,1,0281_lp_dnn_1_oven_10_n04111531_2715.png
MoCo,bottle,keyboard,10,0282_lp_dnn_10_keyboard_10_n03085013_9533.png
MoCo,cat,cat,3,0283_lp_dnn_3_cat_10_n02123045_20366.png
MoCo,elephant,chair,5,0284_lp_dnn_5_chair_10_n03376595_302.png
MoCo,cat,cat,7,0285_lp_dnn_7_cat_10_n02123597_14267.png
MoCo,elephant,dog,15,0286_lp_dnn_15_dog_10_n02098286_2582.png
MoCo,boat,boat,1,0287_lp_dnn_1_boat_10_n03344393_4001.png
MoCo,elephant,bicycle,15,0288_lp_dnn_15_bicycle_10_n02835271_6122.png
MoCo,dog,dog,3,0289_lp_dnn_3_dog_10_n02091134_3075.png
MoCo,oven,bottle,10,0291_lp_dnn_10_bottle_10_n04591713_4876.png
MoCo,bottle,bottle,0,0292_lp_dnn_0_bottle_10_n02823428_2510.png
MoCo,keyboard,keyboard,1,0293_lp_dnn_1_keyboard_10_n03085013_5950.png
MoCo,bear,bear,5,0294_lp_dnn_5_bear_10_n02133161_1490.png
MoCo,knife,truck,10,0295_lp_dnn_10_truck_10_n03796401_28465.png
MoCo,clock,bottle,15,0296_lp_dnn_15_bottle_10_n02823428_6627.png
MoCo,clock,truck,5,0297_lp_dnn_5_truck_10_n04467665_69582.png
MoCo,truck,truck,5,0300_lp_dnn_5_truck_10_n04467665_44714.png
MoCo,chair,airplane,3,0301_lp_dnn_3_airplane_10_n02690373_7487.png
MoCo,elephant,elephant,15,0302_lp_dnn_15_elephant_10_n02504458_7472.png
MoCo,boat,boat,3,0303_lp_dnn_3_boat_10_n03662601_25023.png
MoCo,boat,knife,0,0304_lp_dnn_0_knife_10_n03041632_101673.png
MoCo,oven,bottle,7,0305_lp_dnn_7_bottle_10_n03983396_587.png
MoCo,cat,cat,3,0306_lp_dnn_3_cat_10_n02124075_7692.png
MoCo,oven,oven,0,0307_lp_dnn_0_oven_10_n04111531_6313.png
MoCo,chair,bird,7,0308_lp_dnn_7_bird_10_n02018795_5770.png
MoCo,bottle,bottle,3,0309_lp_dnn_3_bottle_10_n02823428_4658.png
MoCo,airplane,airplane,1,0310_lp_dnn_1_airplane_10_n02690373_2724.png
MoCo,bear,boat,7,0312_lp_dnn_7_boat_10_n02951358_34783.png
MoCo,cat,cat,0,0313_lp_dnn_0_cat_10_n02123597_680.png
MoCo,elephant,bear,10,0314_lp_dnn_10_bear_10_n02133161_9863.png
MoCo,bear,bear,1,0315_lp_dnn_1_bear_10_n02133161_2100.png
MoCo,oven,oven,3,0316_lp_dnn_3_oven_10_n04111531_8009.png
MoCo,chair,bird,5,0318_lp_dnn_5_bird_10_n01824575_4941.png
MoCo,knife,knife,15,0319_lp_dnn_15_knife_10_n03041632_289.png
MoCo,knife,dog,10,0320_lp_dnn_10_dog_10_n02101006_15350.png
MoCo,oven,elephant,5,0321_lp_dnn_5_elephant_10_n02504458_1636.png
MoCo,knife,car,7,0322_lp_dnn_7_car_10_n04285008_8666.png
MoCo,bottle,bottle,5,0323_lp_dnn_5_bottle_10_n02823428_5451.png
MoCo,truck,car,3,0324_lp_dnn_3_car_10_n03100240_2495.png
MoCo,oven,bicycle,10,0325_lp_dnn_10_bicycle_10_n02835271_19565.png
MoCo,airplane,airplane,1,0326_lp_dnn_1_airplane_10_n02690373_349.png
MoCo,cat,cat,7,0327_lp_dnn_7_cat_10_n02123045_20512.png
MoCo,clock,keyboard,1,0328_lp_dnn_1_keyboard_10_n03085013_23619.png
MoCo,bottle,boat,7,0329_lp_dnn_7_boat_10_n03662601_16925.png
MoCo,oven,oven,10,0330_lp_dnn_10_oven_10_n04111531_12830.png
MoCo,bear,boat,5,0331_lp_dnn_5_boat_10_n02951358_33277.png
MoCo,bottle,bear,15,0332_lp_dnn_15_bear_10_n02133161_156.png
MoCo,elephant,keyboard,10,0334_lp_dnn_10_keyboard_10_n04505470_4587.png
MoCo,elephant,bear,10,0335_lp_dnn_10_bear_10_n02134084_27899.png
MoCo,keyboard,keyboard,0,0336_lp_dnn_0_keyboard_10_n03085013_10984.png
MoCo,bottle,bottle,5,0337_lp_dnn_5_bottle_10_n03983396_10469.png
MoCo,oven,knife,10,0338_lp_dnn_10_knife_10_n03041632_20707.png
MoCo,car,car,1,0339_lp_dnn_1_car_10_n04285008_9411.png
MoCo,oven,knife,7,0341_lp_dnn_7_knife_10_n03041632_16206.png
MoCo,oven,bicycle,5,0342_lp_dnn_5_bicycle_10_n03792782_7180.png
MoCo,bear,bear,0,0343_lp_dnn_0_bear_10_n02134418_2719.png
MoCo,chair,chair,0,0344_lp_dnn_0_chair_10_n04099969_2038.png
MoCo,cat,dog,1,0345_lp_dnn_1_dog_10_n02113023_5237.png
MoCo,clock,clock,7,0347_lp_dnn_7_clock_10_n04548280_219.png
MoCo,keyboard,boat,15,0348_lp_dnn_15_boat_10_n04612504_2805.png
MoCo,bottle,clock,7,0349_lp_dnn_7_clock_10_n02708093_7020.png
MoCo,oven,oven,3,0350_lp_dnn_3_oven_10_n04111531_5171.png
MoCo,cat,cat,3,0351_lp_dnn_3_cat_10_n02125311_37322.png
MoCo,cat,cat,7,0352_lp_dnn_7_cat_10_n02123597_14094.png
MoCo,dog,boat,15,0353_lp_dnn_15_boat_10_n02951358_13352.png
MoCo,knife,bicycle,10,0354_lp_dnn_10_bicycle_10_n02835271_20445.png
MoCo,oven,knife,7,0355_lp_dnn_7_knife_10_n03041632_4708.png
MoCo,oven,oven,7,0356_lp_dnn_7_oven_10_n04111531_505.png
MoCo,bicycle,bicycle,1,0357_lp_dnn_1_bicycle_10_n03792782_104.png
MoCo,clock,bicycle,5,0359_lp_dnn_5_bicycle_10_n03792782_5578.png
MoCo,oven,truck,10,0360_lp_dnn_10_truck_10_n03417042_1437.png
MoCo,boat,cat,0,0361_lp_dnn_0_cat_10_n02123045_7482.png
MoCo,oven,bird,10,0362_lp_dnn_10_bird_10_n02037110_554.png
MoCo,bear,bicycle,5,0363_lp_dnn_5_bicycle_10_n03792782_15.png
MoCo,truck,bicycle,5,0364_lp_dnn_5_bicycle_10_n02835271_7450.png
MoCo,chair,boat,5,0365_lp_dnn_5_boat_10_n03344393_3881.png
MoCo,keyboard,chair,10,0366_lp_dnn_10_chair_10_n04099969_3623.png
MoCo,cat,airplane,5,0367_lp_dnn_5_airplane_10_n02690373_2579.png
MoCo,elephant,dog,15,0368_lp_dnn_15_dog_10_n02093859_3707.png
MoCo,chair,bottle,1,0369_lp_dnn_1_bottle_10_n04560804_22426.png
MoCo,oven,clock,15,0370_lp_dnn_15_clock_10_n03196217_82.png
MoCo,oven,car,5,0371_lp_dnn_5_car_10_n03100240_16907.png
MoCo,oven,oven,5,0372_lp_dnn_5_oven_10_n04111531_9548.png
